address,price,date,bedrooms,bathrooms,parking_spaces,land_size,land_size_unit,propertyType,url,houseFeatures,schoolsDistance,schoolsCount,salesHistory,heating,air_con,internal_laundry,built_in_wardrobes,secure_parking,study,close_to_shops,close_to_transport,close_to_schools,split_system,fully_fenced,solar_panels,dishwasher,garage,alarm,garden,deck,balcony,pool,spa
3-ernest-street-broadmeadows-vic-3047,620000,11-Oct-2017,3,1,2,724,m2,House,https://www.domain.com.au/3-ernest-street-broadmeadows-vic-3047-2013861530,,0.4-1.6-0.7,3,Sep/2017/295.0/SOLD-Feb/2007/618000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38-congram-street-broadmeadows-vic-3047,620000,07-Oct-2017,3,1,1,615,m2,House,https://www.domain.com.au/38-congram-street-broadmeadows-vic-3047-2013845299,,0.2-1.7-0.6,3,Oct/2017/620000.0/SOLD-Nov/2014/326000.0/SOLD-May/2009/200000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75-girgarre-street-broadmeadows-vic-3047,510000,28-Sep-2017,3,2,2,576,m2,House,https://www.domain.com.au/75-girgarre-street-broadmeadows-vic-3047-2013795453,Air conditioning-Heating-Built in wardrobes-Ensuite,0.8-1.4-1.6,3,Sep/2017/510000.0/SOLD-Mar/2009/200000.0/SOLD-Jun/2003/248000.0/SOLD,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-merricks-street-broadmeadows-vic-3047,575000,23-Sep-2017,3,1,3,580,m2,House,https://www.domain.com.au/12-merricks-street-broadmeadows-vic-3047-2013804607,Air conditioning-Heating-Built in wardrobes,0.4-0.5-0.7,3,Sep/2017/575000.0/SOLD-Nov/2011/365000.0/SOLD-May/2004/218000.0/SOLD,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-holberry-street-broadmeadows-vic-3047,560000,19-Sep-2017,3,1,2,639,m2,House,https://www.domain.com.au/20-holberry-street-broadmeadows-vic-3047-2013838783,,0.3-1.7-0.8,3,Oct/1986/50000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4-&-4a-bittern-street-broadmeadows-vic-3047,595000,09-Sep-2017,3,1,2,596,m2,House,https://www.domain.com.au/4-4a-bittern-street-broadmeadows-vic-3047-2013794743,Air conditioning-Close to schools-Close to shops-Close to transport-Garden-Secure Parking,0.6-0.7-0.4,3,,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0
23-bicknell-court-broadmeadows-vic-3047,673000,02-Sep-2017,3,1,1,659,m2,House,https://www.domain.com.au/23-bicknell-court-broadmeadows-vic-3047-2013780386,Close to schools-Close to shops-Close to transport-Garden-Secure Parking,1.2-1.5-0.6,3,Sep/2017/360.0/SOLD,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0
15-martell-street-broadmeadows-vic-3047,568000,19-Aug-2017,3,2,4,710,m2,House,https://www.domain.com.au/15-martell-street-broadmeadows-vic-3047-2013734304,Separate Laundry,0.7-0.8-0.3,3,May/1986/200.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48-electric-street-broadmeadows-vic-3047,637000,19-Aug-2017,3,1,5,670,m2,House,https://www.domain.com.au/48-electric-street-broadmeadows-vic-3047-2013740892,Air conditioning-Close to schools-Close to transport-Garden-Secure Parking-Formal Lounge,1.3-1.3-0.5,3,Aug/2017/637000.0/SOLD-Jan/2000/300.0/SOLD,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
148-riggall-street-broadmeadows-vic-3047,465000,19-Aug-2017,3,1,4,564,m2,House,https://www.domain.com.au/148-riggall-street-broadmeadows-vic-3047-2013740264,Shed-Fully fenced-Gas Heating-Floorboards-Solar panels-Water Tank,0.9-1.1-0.3,3,Aug/2017/360.0/SOLD-Dec/2010/465000.0/SOLD,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
