address,suburb,price,date,bedrooms,bathrooms,parking_spaces,land_size,land_size_unit,propertyType,url,houseFeatures,schoolsDistance,schoolsCount,salesHistory,heating,air_con,internal_laundry,built_in_wardrobes,secure_parking,study,close_to_shops,close_to_transport,close_to_schools,split_system,fully_fenced,solar_panels,dishwasher,garage,alarm,garden,deck,balcony,pool,spa
5-gatis-street-glen-iris-vic-3146,Glen Iris,1738000,16-Sep-2017,3,2,2,692,m2,House,https://www.domain.com.au/5-gatis-street-glen-iris-vic-3146-2013800811,,0.9-1.4-9.5,3,Sep/2017/1738000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42-queens-parade-glen-iris-vic-3146,Glen Iris,1850000,02-Sep-2017,3,1,1,645,m2,House,https://www.domain.com.au/42-queens-parade-glen-iris-vic-3146-2013767302,,0.9-1.6-9.1,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67-florizel-street-glen-iris-vic-3146,Glen Iris,2180000,26-Aug-2017,3,2,3,650,m2,House,https://www.domain.com.au/67-florizel-street-glen-iris-vic-3146-2013758231,,0.6-2.2-9.8,3,Aug/2017/660.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-leopold-street-glen-iris-vic-3146,Glen Iris,1920000,16-Aug-2017,3,3,2,330,m2,House,https://www.domain.com.au/10-leopold-street-glen-iris-vic-3146-2013759336,,0.8-2.2-7.7,3,Feb/2021/2025000.0/SOLD-Aug/2017/1920000.0/SOLD-Jan/2002/680000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-madeline-street-glen-iris-vic-3146,Glen Iris,1690000,12-Aug-2017,3,1,2,625,m2,House,https://www.domain.com.au/20-madeline-street-glen-iris-vic-3146-2013726613,,0.6-1.6-9.6,3,Aug/2017/600.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49-peate-avenue-glen-iris-vic-3146,Glen Iris,2900000,05-Aug-2017,3,1,4,1000,m2,House,https://www.domain.com.au/49-peate-avenue-glen-iris-vic-3146-2013706699,,0.3-2-9.4,3,Aug/2017/2900000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-rosedale-road-glen-iris-vic-3146,Glen Iris,2085000,13-May-2017,3,1,2,715,m2,House,https://www.domain.com.au/3-rosedale-road-glen-iris-vic-3146-2013534896,,0.4-2.9-10,3,Dec/2020/775.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-morell-street-glen-iris-vic-3146,Glen Iris,1800000,30-Mar-2017,3,1,3,732,m2,House,https://www.domain.com.au/10-morell-street-glen-iris-vic-3146-2013456112,,0.7-1.7-9.5,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-yeovil-road-glen-iris-vic-3146,Glen Iris,1765000,18-Mar-2017,3,1,2,650,m2,House,https://www.domain.com.au/10-yeovil-road-glen-iris-vic-3146-2013405769,,0.3-2.2-8.9,3,May/2021/1985000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6-kenilworth-grove-glen-iris-vic-3146,Glen Iris,1470000,09-Mar-2017,3,1,2,530,m2,House,https://www.domain.com.au/6-kenilworth-grove-glen-iris-vic-3146-2013378857,,1.3-1.5-8.2,3,Mar/2017/600.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
