address,suburb,price,date,bedrooms,bathrooms,parking_spaces,land_size,land_size_unit,propertyType,url,houseFeatures,schoolsDistance,schoolsCount,salesHistory,heating,air_con,internal_laundry,built_in_wardrobes,secure_parking,study,close_to_shops,close_to_transport,close_to_schools,split_system,fully_fenced,solar_panels,dishwasher,garage,alarm,garden,deck,balcony,pool,spa
284-bell-street-coburg-vic-3058,Coburg,1140000,23-Oct-2021,4,1,2,443,m2,House,https://www.domain.com.au/284-bell-street-coburg-vic-3058-2017290050,Built in wardrobes*-Internal Laundry*-Bath*-Fireplace(s)*-Dishwasher*-Shed*-Balcony / Deck*,0.4-1.7-2.9,3,Oct/2021/1140000.0/SOLD-Mar/2014/615000.0/SOLD,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
88-nicholson-street-coburg-vic-3058,Coburg,1351000,07-Aug-2021,4,1,2,550,m2,House,https://www.domain.com.au/88-nicholson-street-coburg-vic-3058-2017111241,,1.1-1.1-1.8,3,Aug/2021/1351000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153-the-avenue-coburg-vic-3058,Coburg,1570000,24-Jul-2021,4,2,4,474,m2,House,https://www.domain.com.au/153-the-avenue-coburg-vic-3058-2017106491,Deck-Fully fenced-Built in wardrobes-Floorboards,0.8-1.4-1.6,3,Jul/2021/1570000.0/SOLD-May/2014/650.0/SOLD,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
55-munro-street-coburg-vic-3058,Coburg,1600000,09-Jul-2021,4,1,1,592,m2,House,https://www.domain.com.au/55-munro-street-coburg-vic-3058-2017020331,Garden*,0.7-1.1-0.9,3,Jul/2021/1600000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
42-higinbotham-street-coburg-vic-3058,Coburg,1753000,07-Jul-2021,4,3,2,367,m2,House,https://www.domain.com.au/42-higinbotham-street-coburg-vic-3058-2017018068,,0.6-1.4-2.8,3,Jul/2021/1753000.0/SOLD-Oct/2019/740000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81-moore-street-coburg-vic-3058,Coburg,1475000,04-Jun-2021,4,1,2,500,m2,House,https://www.domain.com.au/81-moore-street-coburg-vic-3058-2016974834,Secure Parking*-Garden*,0.6-1.5-1.6,3,Jun/2021/1475000.0/SOLD,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
28-loch-street-coburg-vic-3058,Coburg,1645000,15-May-2021,4,1,2,548,m2,House,https://www.domain.com.au/28-loch-street-coburg-vic-3058-2016957775,,0.8-1.1-0.9,3,May/2021/1645000.0/SOLD-Jun/2007/450000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17-hawthorn-street-coburg-vic-3058,Coburg,1410500,21-Apr-2021,4,1,2,550,m2,House,https://www.domain.com.au/17-hawthorn-street-coburg-vic-3058-2016887144,,0.5-2.2-0.1,3,Apr/2021/1410500.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-liverpool-street-coburg-vic-3058,Coburg,1187000,22-Feb-2021,4,1,1,400,m2,House,https://www.domain.com.au/12-liverpool-street-coburg-vic-3058-2016756301,,0.4-1.9-0.4,3,Feb/2021/1187000.0/SOLD-Mar/1993/81000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65-saunders-street-coburg-vic-3058,Coburg,1500000,18-Feb-2021,4,2,3,428,m2,House,https://www.domain.com.au/65-saunders-street-coburg-vic-3058-2016737510,Gas*-Fully fenced-Outdoor Entertainment Area-Remote Garage-Secure Parking-Alarm System-Built in wardrobes-Dishwasher-Ducted Vacuum System-Floorboards-Air conditioning-Ducted Cooling-Hydronic Heating-Solar panels,0.3-2.1-0.2,3,Feb/2021/1500000.0/SOLD-Jun/2018/1340000.0/SOLD-Sep/1981/41000.0/SOLD,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
13-audley-street-coburg-vic-3058,Coburg,960000,17-Dec-2020,4,1,1,445,m2,House,https://www.domain.com.au/13-audley-street-coburg-vic-3058-2016644728,,0.6-1.5-0.9,3,Dec/2020/960000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105-reynard-street-coburg-vic-3058,Coburg,1167000,17-Dec-2020,4,2,2,480,m2,House,https://www.domain.com.au/105-reynard-street-coburg-vic-3058-2016582150,Built in wardrobes*-Secure Parking*-Heating*-Garden*,0.6-1.8-0.3,3,Dec/2020/1167000.0/SOLD-Sep/2009/655000.0/SOLD,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13---15-high-street-coburg-vic-3058,Coburg,1700000,17-Dec-2020,4,3,2,470,m2,House,https://www.domain.com.au/13-15-high-street-coburg-vic-3058-2016621609,,0.5-1.5-3,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4-foch-avenue-coburg-vic-3058,Coburg,1399000,23-Nov-2020,4,2,1,546,m2,House,https://www.domain.com.au/4-foch-avenue-coburg-vic-3058-2016554767,Secure Parking-2 Living Areas-Toilet,1.4-2-0.5,3,Oct/2020/1399000.0/SOLD-Dec/2019/1305000.0/SOLD,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4-meadow-street-coburg-vic-3058,Coburg,973000,18-Nov-2020,4,1,1,457,m2,House,https://www.domain.com.au/4-meadow-street-coburg-vic-3058-2016599038,,0.9-0.9-3,3,Nov/2020/973000.0/SOLD-Nov/2015/718000.0/SOLD-Aug/1990/97000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38-cole-crescent-coburg-vic-3058,Coburg,2094000,07-Nov-2020,4,2,4,986,m2,House,https://www.domain.com.au/38-cole-crescent-coburg-vic-3058-2016553856,Air conditioning*-Internal Laundry*-Secure Parking*-Heating*-Dishwasher*-Garden*,0.9-1-2,3,Nov/2020/2093999.9999999998/SOLD-Jul/2006/515000.0/SOLD,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
11-cole-crescent-coburg-vic-3058,Coburg,1450000,21-Sep-2020,4,2,3,918,m2,House,https://www.domain.com.au/11-cole-crescent-coburg-vic-3058-2016412650,Gas*-Internal Laundry*-Secure Parking*-Heating*-Shed*-Garden*,1-1.1-1.8,3,Sep/2020/1450000.0/SOLD,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
38-elizabeth-street-coburg-vic-3058,Coburg,1090000,13-Aug-2020,4,2,2,667,m2,House,https://www.domain.com.au/38-elizabeth-street-coburg-vic-3058-2016404722,Close to schools-Close to shops-Close to transport,0.8-0.9-3,3,Aug/2020/1090000.0/SOLD-Aug/2014/711022.0/SOLD-Nov/1991/125000.0/SOLD,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
15a-darlington-grove-coburg-vic-3058,Coburg,1660000,25-Jul-2020,4,1,3,832,m2,House,https://www.domain.com.au/15a-darlington-grove-coburg-vic-3058-2016239695,,0.9-1-2,3,Jul/2020/1660000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-lobb-street-coburg-vic-3058,Coburg,1005000,17-Jul-2020,4,1,5,491,m2,House,https://www.domain.com.au/21-lobb-street-coburg-vic-3058-2016203885,,0.3-0.7-3.6,3,Jul/2020/495.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153-bell-street-coburg-vic-3058,Coburg,770000,05-Jun-2020,4,1,1,445,m2,House,https://www.domain.com.au/153-bell-street-coburg-vic-3058-2016123642,,0.6-1-0.6,3,Jun/2020/520.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-vincent-street-coburg-vic-3058,Coburg,1195000,29-May-2020,4,1,1,351,m2,House,https://www.domain.com.au/19-vincent-street-coburg-vic-3058-2016256859,,0.8-1.5-0.9,3,May/2020/1195000.0/SOLD-May/2006/620.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83-nicholson-street-coburg-vic-3058,Coburg,950000,13-May-2020,4,1,1,450,m2,House,https://www.domain.com.au/83-nicholson-street-coburg-vic-3058-2016165896,Study,1-1.1-1.8,3,May/2020/950000.0/SOLD-Sep/2002/250000.0/SOLD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309-moreland-road-coburg-vic-3058,Coburg,1263000,27-Feb-2020,4,3,2,465,m2,House,https://www.domain.com.au/309-moreland-road-coburg-vic-3058-2016044277,,1.3-1.9-0.6,3,Feb/2020/1263000.0/SOLD-Apr/1993/120500.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-barrow-street-coburg-vic-3058,Coburg,1153000,17-Feb-2020,4,2,1,400,m2,House,https://www.domain.com.au/12-barrow-street-coburg-vic-3058-2016009354,,0.4-1.6-1.8,3,Feb/2020/1153000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46-patterson-street-coburg-vic-3058,Coburg,1250000,15-Jan-2020,4,2,2,486,m2,House,https://www.domain.com.au/46-patterson-street-coburg-vic-3058-2015897250,,0.9-0.9-2.1,3,Jan/2020/1250000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-booth-street-coburg-vic-3058,Coburg,1120000,16-Dec-2019,4,2,2,710,m2,House,https://www.domain.com.au/1-booth-street-coburg-vic-3058-2015891428,,0.7-1.1-2.7,3,Dec/2019/1120000.0/SOLD-Sep/2009/660000.0/SOLD-Mar/2004/475000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32-chandos-street-coburg-vic-3058,Coburg,1141000,23-Nov-2019,4,1,2,422,m2,House,https://www.domain.com.au/32-chandos-street-coburg-vic-3058-2015815087,,0.8-1.2-0.9,3,Nov/2019/1141000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-rennie-street-coburg-vic-3058,Coburg,1260000,19-Nov-2019,4,2,2,500,m2,House,https://www.domain.com.au/3-rennie-street-coburg-vic-3058-2015679230,,0.6-1.2-2.5,3,Oct/2017/990000.0/SOLD-Dec/2014/500000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
