address,price,date,bedrooms,bathrooms,parking_spaces,land_size,land_size_unit,propertyType,url,houseFeatures,schoolsDistance,schoolsCount,salesHistory,heating,air_con,internal_laundry,built_in_wardrobes,secure_parking,study,close_to_shops,close_to_transport,close_to_schools,split_system,fully_fenced,solar_panels,dishwasher,garage,alarm,garden,deck,balcony,pool,spa
42-green-gully-road-keilor-vic-3036,625000,30-Oct-2018,4,1,1,587,m2,House,https://www.domain.com.au/42-green-gully-road-keilor-vic-3036-2014278501,,1-1.6-3.9,3,Oct/2018/405.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-ardent-court-keilor-vic-3036,850000,23-Oct-2018,4,2,3,657,m2,House,https://www.domain.com.au/1-ardent-court-keilor-vic-3036-2014666313,,1-1.2-4.8,3,Oct/2018/850000.0/SOLD-May/2004/285000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32-riverside-ave-keilor-vic-3036,870000,07-Aug-2018,4,3,2,725,m2,House,https://www.domain.com.au/32-riverside-ave-keilor-vic-3036-2014383173,Internal Laundry-Water Views-Fully fenced,0.7-2.1-4,3,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8-tarwin-court-keilor-vic-3036,800000,27-Jul-2018,4,1,2,565,m2,House,https://www.domain.com.au/8-tarwin-court-keilor-vic-3036-2014530299,,1.1-1.5-3.8,3,Jul/2018/800000.0/SOLD-Apr/2004/282000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-kiewa-crescent-keilor-vic-3036,710000,25-Jul-2018,4,3,2,591,m2,House,https://www.domain.com.au/2-kiewa-crescent-keilor-vic-3036-2014449329,,0.9-1.3-4.3,3,Jul/2018/710000.0/SOLD-Feb/2017/660000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-hopkins-avenue-keilor-vic-3036,962000,16-Jun-2018,4,2,2,585,m2,House,https://www.domain.com.au/1-hopkins-avenue-keilor-vic-3036-2014385921,,0.9-1.3-4.2,3,Jun/2018/962000.0/SOLD-Jun/2000/298000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-stuart-court-keilor-vic-3036,720000,06-Jun-2018,4,2,4,567,m2,House,https://www.domain.com.au/13-stuart-court-keilor-vic-3036-2014298071,,1.1-1.2-4.8,3,May/2018/720000.0/SOLD-Apr/2014/552000.0/SOLD-May/1984/105000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-loddon-ave-keilor-vic-3036,765000,10-May-2018,4,2,4,585,m2,House,https://www.domain.com.au/18-loddon-ave-keilor-vic-3036-2014311896,,1-1.3-4.1,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50-jackman-crescent-keilor-vic-3036,900000,01-May-2018,4,3,3,1082,m2,House,https://www.domain.com.au/50-jackman-crescent-keilor-vic-3036-2014284047,,1.2-1.5-5.2,3,May/2018/900000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-tan-court-keilor-vic-3036,1600000,14-Nov-2017,4,2,4,1314,m2,House,https://www.domain.com.au/2-tan-court-keilor-vic-3036-2013965147,Ensuite-Deck-Courtyard-In Ground Pool-Remote Garage-Secure Parking-Outdoor Entertaining-Shed-Fully fenced-Open Spaces-Outdoor Spa-Evaporative Cooling-Built in wardrobes-Dishwasher-Rumpus Room-Open Fireplace-Study,0.9-1.8-3.9,3,Nov/2017/1600000.0/SOLD,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,1
22-karina-court-keilor-vic-3036,1210000,20-Oct-2017,4,3,2,1101,m2,House,https://www.domain.com.au/22-karina-court-keilor-vic-3036-2013895440,,1.2-1.4-5.6,3,Oct/2017/1210000.0/SOLD-May/2015/837000.0/SOLD-Apr/1985/44000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-meehan-court-keilor-vic-3036,1300000,20-Apr-2017,4,3,2,823,m2,House,https://www.domain.com.au/10-meehan-court-keilor-vic-3036-2013369654,,0.7-1.6-4.3,3,Apr/2017/1300000.0/SOLD-Jul/2014/1150000.0/SOLD-Oct/2007/875000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5-hermes-court-keilor-vic-3036,640000,05-Apr-2017,4,1,2,557,m2,House,https://www.domain.com.au/5-hermes-court-keilor-vic-3036-2013080698,,1-1.2-4.3,3,Mar/2017/640000.0/SOLD-May/1999/168250.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-feathertop-drive-keilor-vic-3036,950000,30-Mar-2017,4,3,2,651,m2,House,https://www.domain.com.au/12-feathertop-drive-keilor-vic-3036-2013437336,Air conditioning-Built in wardrobes-Close to schools-Close to shops-Close to transport-Security Alarm-Garden-Secure Parking-Formal Lounge-Separate Dining-Swimming Pool,0.7-2-4.1,3,Mar/2017/950000.0/SOLD-Dec/1997/311000.0/SOLD,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0
903-old-calder-highway-keilor-vic-3036,740000,11-Mar-2017,4,3,2,648,m2,House,https://www.domain.com.au/903-old-calder-highway-keilor-vic-3036-2013420262,,1-1.3-5.2,3,Mar/2017/740000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87-church-street-keilor-vic-3036,937000,28-Nov-2016,4,2,2,555,m2,House,https://www.domain.com.au/87-church-street-keilor-vic-3036-2013170699,,0.6-1.7-4.3,3,Nov/2016/937000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24-barcelona-avenue-keilor-vic-3036,690000,24-Oct-2016,4,1,2,581,m2,House,https://www.domain.com.au/24-barcelona-avenue-keilor-vic-3036-2013082791,,0.3-1.9-4.9,3,Oct/2016/690000.0/SOLD-Sep/2014/545000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40-hopkins-avenue-keilor-vic-3036,720000,01-Sep-2016,4,2,2,765,m2,House,https://www.domain.com.au/40-hopkins-avenue-keilor-vic-3036-2012918409,,0.8-1.4-4.5,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48-skyline-drive-keilor-vic-3036,960000,23-May-2016,4,3,2,838,m2,House,https://www.domain.com.au/48-skyline-drive-keilor-vic-3036-2012754187,,0.6-2-4.2,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
