"address","price","date","bedrooms","bathrooms","parking_spaces","land_size","land_size_unit","propertyType","url","houseFeatures","schoolsDistance","schoolsCount","salesHistory","heating","air_con","internal_laundry","built_in_wardrobes","secure_parking","study","close_to_shops","close_to_transport","close_to_schools","split_system","fully_fenced","solar_panels","dishwasher","garage","alarm","garden","deck","balcony","pool","spa"
299-childs-road-mill-park-vic-3082,860000,08-Nov-2021,6,6,4,640,m2,House,https://www.domain.com.au/299-childs-road-mill-park-vic-3082-2016310029,Ensuite,0.5-0.6-3.7,3,Aug/2018/640000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-delacombe-drive-mill-park-vic-3082,1570000,07-Oct-2021,5,4,2,1364,m2,House,https://www.domain.com.au/29-delacombe-drive-mill-park-vic-3082-2017170516,Internal Laundry*-Secure Parking*-Swimming Pool*-Fireplace(s)*-Heating*-Shed*-Garden*-Solar panels*-Study,0.9-2.3-1.7,3,Oct/2021/1570000.0/SOLD,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
10-emmerson-court-mill-park-vic-3082,790000,24-Jul-2021,5,2,2,-1,None,House,https://www.domain.com.au/10-emmerson-court-mill-park-vic-3082-2017123728,,0.7-0.8-4,3,Jul/2021/790000.0/SOLD-Dec/1994/141000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6-latham-close-mill-park-vic-3082,997500,21-Jun-2021,5,2,5,538,m2,House,https://www.domain.com.au/6-latham-close-mill-park-vic-3082-2016988062,Gas*-Secure Parking*-Bath*-Heating*-Dishwasher*-Garden*-Balcony / Deck*,0.7-1.3-1.7,3,Jun/2021/997500.0/SOLD-Jul/2012/460.0/SOLD,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0
100-telopea-crescent-mill-park-vic-3082,1330000,27-May-2021,5,2,2,-1,None,House,https://www.domain.com.au/100-telopea-crescent-mill-park-vic-3082-2016986746,Internal Laundry*-Secure Parking*-Fireplace(s)*-Heating*-Garden*,0.3-1.3-1.6,3,May/2021/1330000.0/SOLD-Feb/1990/76000.0/SOLD,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19-pollock-drive-mill-park-vic-3082,796000,15-May-2021,5,3,1,505,m2,House,https://www.domain.com.au/19-pollock-drive-mill-park-vic-3082-2016956435,Secure Parking*-Heating*-Garden*-Study,1.3-1.5-4.7,3,May/2021/796000.0/SOLD-Dec/2013/480000.0/SOLD-May/1998/53000.0/SOLD,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
75-mill-park-drive-mill-park-vic-3082,785000,08-May-2021,5,2,2,637,m2,House,https://www.domain.com.au/75-mill-park-drive-mill-park-vic-3082-2016935611,Pets Allowed*-Heating*-Air conditioning-Built in wardrobes-Close to schools-Close to shops-Close to transport-Garden,0.4-1.3-4.1,3,May/2021/785000.0/SOLD-Mar/2017/500000.0/SOLD,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0
6-whitfield-court-mill-park-vic-3082,773000,17-Apr-2021,5,2,2,915,m2,House,https://www.domain.com.au/6-whitfield-court-mill-park-vic-3082-2016892840,Built in wardrobes*-Secure Parking*-Bath*-Heating*-Study*-Garden*,0.3-1.1-3.1,3,Apr/2021/773000.0/SOLD-Nov/1988/152000.0/SOLD-Oct/1985/29500.0/SOLD,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1-landy-close-mill-park-vic-3082,810000,06-Mar-2021,7,3,2,-1,None,House,https://www.domain.com.au/1-landy-close-mill-park-vic-3082-2016581427,,0.4-0.9-3.5,3,Mar/2021/810000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32-coventry-crescent-mill-park-vic-3082,760000,18-Feb-2021,6,2,2,615,m2,House,https://www.domain.com.au/32-coventry-crescent-mill-park-vic-3082-2016690091,,0.4-1.5-4.9,3,Feb/2021/760000.0/SOLD-Oct/2018/710000.0/SOLD-Jun/1977/58000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
