"address","price","date","bedrooms","bathrooms","parking_spaces","land_size","land_size_unit","propertyType","url","houseFeatures","schoolsDistance","schoolsCount","salesHistory","heating","air_con","internal_laundry","built_in_wardrobes","secure_parking","study","close_to_shops","close_to_transport","close_to_schools","split_system","fully_fenced","solar_panels","dishwasher","garage","alarm","garden","deck","balcony","pool","spa"
5-wungaro-court-greensborough-vic-3088,1236000,23-Jun-2021,4,2,2,798,m2,House,https://www.domain.com.au/5-wungaro-court-greensborough-vic-3088-2017063936,,0.6-1.5-1,3,Jun/2021/1236000.0/SOLD-Mar/2016/690000.0/SOLD-May/2013/525000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45-corowa-crescent-greensborough-vic-3088,1305000,19-Jun-2021,4,2,2,636,m2,House,https://www.domain.com.au/45-corowa-crescent-greensborough-vic-3088-2017020836,Deck-Dishwasher-Ducted Heating-Evaporative Cooling-Pergola,0.7-2.6-1.6,3,Jun/2021/1305000.0/SOLD-Jun/1991/175500.0/SOLD-Jul/1987/105000.0/SOLD,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
40-amiet-street-greensborough-vic-3088,1100000,11-Jun-2021,4,3,2,856,m2,House,https://www.domain.com.au/40-amiet-street-greensborough-vic-3088-2016952822,Garden*-Built in wardrobes-Secure Parking-Balcony / Deck,0.5-0.7-1.6,3,May/2021/1100000.0/SOLD,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
58-hume-street-greensborough-vic-3088,1260000,08-Jun-2021,4,2,2,-1,None,House,https://www.domain.com.au/58-hume-street-greensborough-vic-3088-2017003483,Fireplace(s)*-Heating*-Garden*,0.7-1.3-1.8,3,Jun/2021/1260000.0/SOLD-Jan/2016/757000.0/SOLD,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
165-elder-street-greensborough-vic-3088,1280000,05-Jun-2021,4,2,1,595,m2,House,https://www.domain.com.au/165-elder-street-greensborough-vic-3088-2017006468,,0.2-1.2-1.6,3,Jun/2021/1280000.0/SOLD-Oct/2017/717500.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58-elonera-avenue-greensborough-vic-3088,1200000,04-Jun-2021,4,2,2,653,m2,House,https://www.domain.com.au/58-elonera-avenue-greensborough-vic-3088-2016999935,Internal Laundry*-Pets Allowed*-Secure Parking*-Bath*-Heating*-Garden*,0.5-0.9-1.9,3,Jun/2021/1200000.0/SOLD-Oct/2010/403000.0/SOLD,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
192-plenty-river-drive-greensborough-vic-3088,930000,01-Jun-2021,4,2,2,679,m2,House,https://www.domain.com.au/192-plenty-river-drive-greensborough-vic-3088-2016987001,Heating*-Garden*,0.4-2.7-0.8,3,May/2021/930000.0/SOLD-Sep/1982/68000.0/SOLD,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15-carmel-close-greensborough-vic-3088,1200000,27-May-2021,4,2,2,815,m2,House,https://www.domain.com.au/15-carmel-close-greensborough-vic-3088-2017030784,,1.3-1.5-0.4,3,May/2021/1200000.0/SOLD-Oct/2012/715000.0/SOLD-Nov/1995/251100.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27-fricker-avenue-greensborough-vic-3088,1230000,26-May-2021,4,3,2,559,m2,House,https://www.domain.com.au/27-fricker-avenue-greensborough-vic-3088-2016754011,Built in wardrobes*-Internal Laundry*-Bath*-Heating*-Study*-Garden*-Balcony / Deck*,0.5-0.8-1.5,3,May/2021/1230000.0/SOLD,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0
54-pinehills-drive-greensborough-vic-3088,936000,22-May-2021,4,2,2,531,m2,House,https://www.domain.com.au/54-pinehills-drive-greensborough-vic-3088-2016976282,,1.1-1.7-1,3,May/2021/936000.0/SOLD-Feb/1998/170000.0/SOLD-Jun/1993/150000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51-cairns-street-greensborough-vic-3088,1160000,21-May-2021,4,3,-1,789,m2,House,https://www.domain.com.au/51-cairns-street-greensborough-vic-3088-2016941749,Balcony-Built in wardrobes-Courtyard-Deck-Ducted Heating-Floorboards-Fully fenced-Outside Spa-Split System AirCon-Walk in robes,0.6-1.9-1.7,3,May/2021/1160000.0/SOLD-Jan/2019/900000.0/SOLD-Jul/2005/351000.0/SOLD,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1
151-grimshaw-street-greensborough-vic-3088,1651000,15-May-2021,4,2,1,1342,m2,House,https://www.domain.com.au/151-grimshaw-street-greensborough-vic-3088-2016952489,Secure Parking*-Study*-Garden*-Built in wardrobes-Close to transport-Close to shops-Close to schools-Ensuite-Kitchenette,0.1-0.8-0.5,3,May/2021/1651000.0/SOLD,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
6-mine-street-greensborough-vic-3088,972500,15-May-2021,4,2,2,440,m2,House,https://www.domain.com.au/6-mine-street-greensborough-vic-3088-2016955626,Built in wardrobes-Deck-Ducted Heating-Ensuite-Living Areas-Floorboards-Remote Garage-Split System AirCon-Vacuum System-Walk in robes,0.2-2.1-1.3,3,May/2021/595.0/SOLD-Nov/2014/972500.0/SOLD,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
7-avandina-crescent-greensborough-vic-3088,976000,08-May-2021,4,2,2,-1,None,House,https://www.domain.com.au/7-avandina-crescent-greensborough-vic-3088-2016935464,,0.6-2.4-1.3,3,May/2021/976000.0/SOLD-Aug/1989/180000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5-beela-close-greensborough-vic-3088,985000,03-May-2021,4,2,2,-1,None,House,https://www.domain.com.au/5-beela-close-greensborough-vic-3088-2016912806,,1-1.9-1.3,3,May/2021/985000.0/SOLD-Mar/1991/160500.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-nairne-terrace-greensborough-vic-3088,1170000,01-May-2021,4,3,2,580,m2,House,https://www.domain.com.au/19-nairne-terrace-greensborough-vic-3088-2016372867,Secure Parking*-Bath*-Garden*,0.5-2.3-0.5,3,May/2021/1170000.0/SOLD-Apr/2007/475000.0/SOLD,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6-manooka-court-greensborough-vic-3088,950000,30-Apr-2021,4,2,3,-1,None,House,https://www.domain.com.au/6-manooka-court-greensborough-vic-3088-2016877123,Internal Laundry*-Secure Parking*-Heating*-Garden*-Balcony / Deck*,0.5-1.6-1,3,Apr/2021/950000.0/SOLD,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
19-booyan-crescent-greensborough-vic-3088,937500,26-Apr-2021,4,3,1,-1,None,House,https://www.domain.com.au/19-booyan-crescent-greensborough-vic-3088-2016882245,Dishwasher-Deck-Balcony-Ensuite-Built in wardrobes-Walk in robes-Ducted Heating-Remote Garage-Inground Pool-Outdoor Ent.-Fully fenced-Floorboards-Rumpus Room-Split System AirCon,1.5-2-1.3,3,Apr/2021/937500.0/SOLD-Dec/2013/550000.0/SOLD-Jun/2003/365000.0/SOLD,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0
1/5-louis-street-greensborough-vic-3088,951500,20-Apr-2021,4,2,1,475,m2,House,https://www.domain.com.au/1-5-louis-street-greensborough-vic-3088-2016925080,,0.5-1.1-1.3,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6-albert-court-greensborough-vic-3088,1036666,17-Apr-2021,4,3,-1,-1,None,House,https://www.domain.com.au/6-albert-court-greensborough-vic-3088-2016878765,Dishwasher-Deck-Ensuite-Built in wardrobes-Ducted Heating-Inground Pool-Outdoor Ent.-Fully fenced-Evaporative Cooling-Floorboards-Split System AirCon-Split System Heating,0.8-1.4-0.8,3,Apr/2021/1036666.0000000001/SOLD-Dec/2009/522000.0/SOLD-Dec/2005/335000.0/SOLD,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0
2/11-st-helena-road-greensborough-vic-3088,750000,12-Apr-2021,4,2,2,-1,None,House,https://www.domain.com.au/2-11-st-helena-road-greensborough-vic-3088-2016732995,Air conditioning*-Heating*-Garden*,1-1.7-1.5,3,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6-rendle-avenue-greensborough-vic-3088,892000,12-Apr-2021,4,3,2,617,m2,House,https://www.domain.com.au/6-rendle-avenue-greensborough-vic-3088-2016898529,,1-1.7-1,3,Apr/2021/892000.0/SOLD-Mar/1995/145000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39-somerleigh-crescent-greensborough-vic-3088,1198000,27-Mar-2021,4,3,2,939,m2,House,https://www.domain.com.au/39-somerleigh-crescent-greensborough-vic-3088-2016853508,,0.6-2-1.6,3,Mar/2021/1198000.0/SOLD-Apr/2014/645000.0/SOLD-Sep/1984/25000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-yonde-court-greensborough-vic-3088,908000,25-Mar-2021,4,2,-1,962,m2,House,https://www.domain.com.au/2-yonde-court-greensborough-vic-3088-2016818566,Dishwasher-Deck-Ensuite-Built in wardrobes-Ducted Heating-Pergola-Courtyard-Outdoor Ent.-Evaporative Cooling-Floorboards,1.1-2.1-1.4,3,Mar/2021/908000.0/SOLD-Aug/2008/443600.0/SOLD-Oct/1999/195400.0/SOLD,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
44-albion-crescent-greensborough-vic-3088,1061500,22-Mar-2021,4,2,4,1567,m2,House,https://www.domain.com.au/44-albion-crescent-greensborough-vic-3088-2016476265,,0.5-2-1.3,3,Mar/2021/1061500.0/SOLD-Jun/2017/480.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53-plenty-lane-greensborough-vic-3088,1020000,20-Mar-2021,4,2,4,661,m2,House,https://www.domain.com.au/53-plenty-lane-greensborough-vic-3088-2016814580,Dishwasher-Deck-Gas Heating-Ensuite-Built in wardrobes-Pergola-Secure Parking-Outdoor Ent.-Fully fenced-Evaporative Cooling-Split System AirCon,0.6-0.6-1.7,3,Mar/2021/1020000.0/SOLD,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0
2-roby-court-greensborough-vic-3088,920000,18-Mar-2021,4,2,-1,612,m2,House,https://www.domain.com.au/2-roby-court-greensborough-vic-3088-2016827144,,0.1-2.6-0.9,3,Mar/2021/920000.0/SOLD-Dec/2002/266500.0/SOLD-Feb/1998/167000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
