,address,price,date,bedrooms,bathrooms,parking_spaces,land_size,land_size_unit,propertyType,url,houseFeatures,schoolsDistance,schoolsCount,salesHistory
55,120-victoria-avenue-albert-park-vic-3206,1625000,08-Feb-2019,3,1,-1,177,m2,House,https://www.domain.com.au/120-victoria-avenue-albert-park-vic-3206-2014759220,,0.2-0.4-1.2,3,Feb/2019/800.0/SOLD
56,135-danks-street-albert-park-vic-3206,1705000,27-Oct-2018,3,2,-1,-1,None,House,https://www.domain.com.au/135-danks-street-albert-park-vic-3206-2014672862,,0.4-0.5-1.3,3,Oct/2018/1000.0/SOLD-Sep/2015/1705000.0/SOLD
57,66-withers-street-albert-park-vic-3206,3050000,20-Aug-2018,3,2,1,-1,None,House,https://www.domain.com.au/66-withers-street-albert-park-vic-3206-2014576838,"Ground floor-""North Facing""-""Floorboards""-""Internal Laundry""-""Pets Allowed""-""Gas""-""Broadband internet access""-""Bath""-""Fireplace(s)""-""Separate Dining Room""-""Heating""-""Dishwasher""-""Fully fenced""-""Shed""-""Secure Parking""-""Garden / Courtyard""",0.2-0.6-1.1,3,Aug/2018/950.0/SOLD
58,18-page-street-albert-park-vic-3206,2740000,21-Jul-2018,3,2,-1,-1,None,House,https://www.domain.com.au/18-page-street-albert-park-vic-3206-2014462560,"Close to schools-""Close to shops""-""Close to transport""",0.4-0.5-1.3,3,Jul/2018/2740000.0/SOLD-Oct/2015/1875000.0/SOLD
59,91-merton-street-albert-park-vic-3206,2150000,18-Jun-2018,3,1,2,-1,None,House,https://www.domain.com.au/91-merton-street-albert-park-vic-3206-2014392409,,0.4-0.7-1.4,3,Jun/2018/2150000.0/SOLD
60,48-page-street-albert-park-vic-3206,2250000,26-May-2018,3,2,1,-1,None,House,https://www.domain.com.au/48-page-street-albert-park-vic-3206-2014345645,,0.5-0.5-1.4,3,May/2018/2250000.0/SOLD-Dec/2007/880.0/SOLD
61,42-reed-st-albert-park-vic-3206,1900000,26-May-2018,3,3,-1,-1,None,House,https://www.domain.com.au/42-reed-st-albert-park-vic-3206-2014349557,"Close to schools-""Close to shops""-""Close to transport""",0.2-0.7-1.1,3,May/2018/1000.0/SOLD-Mar/2014/1900000.0/SOLD
62,34-herbert-place-albert-park-vic-3206,1720000,25-Apr-2018,3,2,-1,-1,None,House,https://www.domain.com.au/34-herbert-place-albert-park-vic-3206-2014303463,,0.4-0.9-1.6,3,Apr/2018/1720000.0/SOLD-Sep/2015/849000.0/SOLD
63,96-page-street-albert-park-vic-3206,2650000,17-Mar-2018,3,2,-1,-1,None,House,https://www.domain.com.au/96-page-street-albert-park-vic-3206-2014193514,,0.2-0.8-1.7,3,Mar/2018/2650000.0/SOLD-Sep/2007/1410000.0/SOLD-Sep/2001/680000.0/SOLD
64,155-kerferd-road-albert-park-vic-3206,2425000,09-Dec-2017,3,2,1,-1,None,House,https://www.domain.com.au/155-kerferd-road-albert-park-vic-3206-2014010554,,0.4-0.7-1.6,3,Dec/2017/2425000.0/SOLD
