,address,price,date,bedrooms,bathrooms,parking_spaces,land_size,land_size_unit,propertyType,url,houseFeatures,schoolsDistance,schoolsCount,salesHistory
10,93-charles-street-dromana-vic-3936,900000,16-Nov-2020,2,1,5,872,m2,House,https://www.domain.com.au/93-charles-street-dromana-vic-3936-2016584853,"Secure Parking*-""Garden*""",0.9-4,2,Nov/2020/900000.0/SOLD
11,16-kangerong-avenue-dromana-vic-3936,950000,12-Nov-2020,2,1,4,866,m2,House,https://www.domain.com.au/16-kangerong-avenue-dromana-vic-3936-2016597147,"Secure Parking*-""Garden*""",1.3-3.9,2,Oct/2020/950000.0/SOLD
12,10-coleus-street-dromana-vic-3936,642000,28-Oct-2020,2,2,1,591,m2,House,https://www.domain.com.au/10-coleus-street-dromana-vic-3936-2016544883,"Heating*-""Garden*""-""Air conditioning""-""Balcony / Deck""-""Floorboards""-""Fully fenced""-""Shed""-""Study""-""Water Views""",1.6-3.1,2,Oct/2020/642000.0/SOLD
13,24-wunda-street-dromana-vic-3936,700000,20-Oct-2020,2,2,-1,616,m2,House,https://www.domain.com.au/24-wunda-street-dromana-vic-3936-2016556881,,0.8-5.3,2,Oct/2020/700000.0/SOLD-Oct/2018/530000.0/SOLD
14,34-canna-street-dromana-vic-3936,629000,06-Oct-2020,2,1,3,603,m2,House,https://www.domain.com.au/34-canna-street-dromana-vic-3936-2016451896,,1.5-3.3,2,Oct/2020/629000.0/SOLD-Oct/2017/551000.0/SOLD
15,123/131-nepean-highway-dromana-vic-3936,145000,28-Aug-2020,2,1,3,-1,None,Villa,https://www.domain.com.au/123-131-nepean-highway-dromana-vic-3936-2015409958,"Built in wardrobes-""Balcony / Deck""-""Air conditioning""-""Shed""",1.2-4.1,2,
16,39-kent-street-dromana-vic-3936,675000,16-Mar-2020,2,1,2,716,m2,House,https://www.domain.com.au/39-kent-street-dromana-vic-3936-2016045357,"Air conditioning-""Balcony / Deck""-""Built in wardrobes""-""Dishwasher""-""Heating""-""Fully fenced""-""Secure Parking""-""Shed""",1.1-3.7,2,Mar/2020/675000.0/SOLD-Jul/1988/126000.0/SOLD
17,12-iris-street-dromana-vic-3936,590000,11-Dec-2019,2,1,2,606,m2,House,https://www.domain.com.au/12-iris-street-dromana-vic-3936-2015848836,,1.5-3.2,2,Dec/2019/590000.0/SOLD-Nov/2012/306200.0/SOLD
18,35-coleus-street-dromana-vic-3936,480000,21-Nov-2019,2,1,-1,602,m2,House,https://www.domain.com.au/35-coleus-street-dromana-vic-3936-2015653122,,1.4-3.3,2,
19,47-dahlia-street-dromana-vic-3936,470000,25-Oct-2019,2,1,1,600,m2,House,https://www.domain.com.au/47-dahlia-street-dromana-vic-3936-2015723679,,1.3-3.5,2,Aug/2020/727500.0/SOLD-Oct/2019/470000.0/SOLD-Aug/1991/58000.0/SOLD
20,81/131-nepean-highway-dromana-vic-3936,175000,24-Oct-2019,2,1,1,336,m2,Villa,https://www.domain.com.au/81-131-nepean-highway-dromana-vic-3936-2015409962,"Balcony / Deck-""Swimming Pool""-""Air conditioning""",1.2-4.1,2,
21,21-elizabeth-avenue-dromana-vic-3936,542000,02-Aug-2019,2,1,-1,746,m2,House,https://www.domain.com.au/21-elizabeth-avenue-dromana-vic-3936-2015032037,,1-3.7,2,Aug/2019/542000.0/SOLD-Jan/2017/320.0/SOLD
22,16-dorothea-crescent-dromana-vic-3936,450000,29-Jul-2019,2,1,1,-1,None,House,https://www.domain.com.au/16-dorothea-crescent-dromana-vic-3936-2015379353,,0.7-4.3,2,Jul/2019/450000.0/SOLD-Jan/2014/365000.0/SOLD
23,3-george-street-dromana-vic-3936,745000,13-May-2019,2,1,-1,812,m2,House,https://www.domain.com.au/3-george-street-dromana-vic-3936-2014653883,,0.4-4.4,2,May/2019/745000.0/SOLD-Aug/2016/280.0/SOLD
24,133-rainier-avenue-dromana-vic-3936,480000,19-Dec-2018,2,1,4,715,m2,House,https://www.domain.com.au/133-rainier-avenue-dromana-vic-3936-2014734873,,2-2.7,2,Dec/2018/480000.0/SOLD-Dec/2001/115500.0/SOLD-Feb/1997/45000.0/SOLD
25,83-rainier-avenue-dromana-vic-3936,485000,11-Dec-2018,2,1,1,272,m2,House,https://www.domain.com.au/83-rainier-avenue-dromana-vic-3936-2014790216,,2-2.7,2,Dec/2018/485000.0/SOLD-Oct/2014/379000.0/SOLD-Oct/1997/67000.0/SOLD
