,address,price,date,bedrooms,bathrooms,parking_spaces,land_size,land_size_unit,propertyType,url,houseFeatures,schoolsDistance,schoolsCount,salesHistory
20,6-&-8-frederick-court-werribee-vic-3030,1900000,12-Jan-2021,6,2,-1,3406,m2,House,https://www.domain.com.au/6-8-frederick-court-werribee-vic-3030-2016723157,Garden*,0.6-2-1.1,3,
21,48-sanctuary-close-werribee-vic-3030,951000,24-Dec-2020,5,2,2,1000,m2,House,https://www.domain.com.au/48-sanctuary-close-werribee-vic-3030-2016700372,"Pergola-""Ducted Cooling""-""Ducted Heating""-""Evaporative Cooling""-""Gas Heating""",0.9-1.8-0.8,3,Dec/2020/951000.0/SOLD-Feb/2001/100000.0/SOLD
22,24-hopetoun-road-werribee-vic-3030,852500,22-Dec-2020,5,3,5,1023,m2,House,https://www.domain.com.au/24-hopetoun-road-werribee-vic-3030-2016608763,"Ensuite-""Study""-""Dishwasher""-""Built in wardrobes""-""Rumpus Room""-""Fireplace(s)""-""Broadband""-""Air-Conditioner""-""Ducted Heating""-""Evaporative Cooling""-""Swimming Pool""-""Spa""-""Remote Garage""-""Deck""-""Outdoor Entertainment""-""Shed""",0.9-3.3-2.2,3,Dec/2020/852500.0/SOLD-Oct/2000/257500.0/SOLD
23,36-townley-boulevard-werribee-vic-3030,875000,11-Dec-2020,5,3,2,529,m2,House,https://www.domain.com.au/36-townley-boulevard-werribee-vic-3030-2016652390,"Built in wardrobes-""Close to schools""-""Close to shops""-""Close to transport""-""Garden""-""Secure Parking""",0.8-0.9-0.6,3,Dec/2020/875000.0/SOLD-Jan/2018/319000.0/SOLD
24,5-fauna-court-werribee-vic-3030,725000,09-Dec-2020,5,2,6,792,m2,House,https://www.domain.com.au/5-fauna-court-werribee-vic-3030-2016520133,"Dishwasher-""Built in wardrobes""-""Air-Conditioner""-""Ducted Heating""-""Evaporative Cooling""-""Swimming Pool""-""Solar panels""",0.6-0.9-0.7,3,Oct/2020/725000.0/SOLD-Jun/2000/51500.0/SOLD
25,7-ribera-court-werribee-vic-3030,1002000,08-Dec-2020,5,2,2,1264,m2,House,https://www.domain.com.au/7-ribera-court-werribee-vic-3030-2016620640,"Close to schools-""Close to shops""-""Close to transport""-""Fireplace(s)""-""Swimming Pool""",1-3.3-2.1,3,Dec/2020/1002000.0/SOLD-Jul/2008/590000.0/SOLD
26,20-nantilla-crescent-werribee-vic-3030,870000,03-Dec-2020,5,3,2,932,m2,House,https://www.domain.com.au/20-nantilla-crescent-werribee-vic-3030-2016411483,,0.8-1.6-1.3,3,Nov/2020/870000.0/SOLD-Sep/2012/465000.0/SOLD-Sep/1980/12850.0/SOLD
27,13-brentwood-drive-werribee-vic-3030,720000,06-Nov-2020,5,2,2,-1,None,House,https://www.domain.com.au/13-brentwood-drive-werribee-vic-3030-2016535126,"Secure Parking*-""Heating*""-""Dishwasher*""-""Garden*""-""Balcony / Deck*""",0.7-1.9-0.4,3,Nov/2020/720000.0/SOLD-Sep/2017/685000.0/SOLD
28,6-fairhall-avenue-werribee-vic-3030,595000,20-Oct-2020,5,2,3,-1,None,House,https://www.domain.com.au/6-fairhall-avenue-werribee-vic-3030-2016502285,"Built in wardrobes-""Bath""-""Study""-""Secure Parking""",1.1-3.6-3.8,3,Dec/2020/595000.0/SOLD-Aug/2016/208000.0/SOLD
29,19-werribee-street-south-werribee-vic-3030,1025000,09-Sep-2020,5,3,2,1384,m2,House,https://www.domain.com.au/19-werribee-street-south-werribee-vic-3030-2016854708,,0.2-1-0.4,3,Sep/2020/1022999.9999999999/SOLD
30,19-werribee-street-south-werribee-vic-3030,1025000,09-Sep-2020,5,3,2,1384,m2,House,https://www.domain.com.au/19-werribee-street-south-werribee-vic-3030-2016189825,,0.2-1-0.4,3,Sep/2020/1022999.9999999999/SOLD
31,50-waterfront-boulevard-werribee-vic-3030,1065000,16-Jun-2020,5,5,4,791,m2,House,https://www.domain.com.au/50-waterfront-boulevard-werribee-vic-3030-2016148848,,0.7-1.7-0.6,3,Jun/2020/1065000.0/SOLD
32,1-2-3/24-sinns-avenue-werribee-vic-3030,781000,11-Jun-2020,6,3,6,666,m2,House,https://www.domain.com.au/1-2-3-24-sinns-avenue-werribee-vic-3030-2016086661,"Close to schools-""Close to shops""-""Close to transport""",0.4-1.1-1,3,
33,67-hopetoun-road-werribee-vic-3030,755000,04-Jun-2020,5,2,6,1026,m2,House,https://www.domain.com.au/67-hopetoun-road-werribee-vic-3030-2016224959,"Close to schools-""Close to shops""-""Close to transport""",1.2-3.4-2.3,3,May/2020/755000.0/SOLD-Mar/1996/49000.0/SOLD
34,32-westleigh-drive-werribee-vic-3030,930000,05-May-2020,5,2,3,1140,m2,House,https://www.domain.com.au/32-westleigh-drive-werribee-vic-3030-2016160618,,0.7-2.7-1.5,3,Apr/2020/930000.0/SOLD-May/2018/900500.0/SOLD
35,119-wattle-avenue-werribee-vic-3030,695000,11-Feb-2020,5,3,2,766,m2,House,https://www.domain.com.au/119-wattle-avenue-werribee-vic-3030-2015990301,"Built in wardrobes-""Close to schools""-""Close to shops""-""Close to transport""-""Garden""-""Secure Parking""-""Formal Lounge""-""Separate Dining""",1-1.9-1.5,3,Jan/2020/695000.0/SOLD-Apr/2005/294000.0/SOLD-Feb/1993/48000.0/SOLD
36,11-foster-street-werribee-vic-3030,785000,29-Jan-2020,5,2,3,1001,m2,House,https://www.domain.com.au/11-foster-street-werribee-vic-3030-2015988480,"Air conditioning-""Built in wardrobes""-""Close to schools""-""Close to shops""-""Close to transport""-""Garden""-""Secure Parking""-""Floorboards""-""Formal Lounge""-""Separate Dining""-""Swimming Pool""",0.4-2.4-1.5,3,Jan/2020/785000.0/SOLD-Feb/2018/680000.0/SOLD-Aug/2001/74000.0/SOLD
37,3-ivy-court-werribee-vic-3030,713000,07-Jan-2020,5,2,2,-1,None,House,https://www.domain.com.au/3-ivy-court-werribee-vic-3030-2015800716,,1.1-4.2-3.2,3,Dec/2019/713000.0/SOLD-Apr/2016/239000.0/SOLD
