,address,price,date,bedrooms,bathrooms,parking_spaces,land_size,land_size_unit,propertyType,url,houseFeatures,schoolsDistance,schoolsCount,salesHistory
208,22-currie-street-box-hill-north-vic-3129,510000,28-Mar-2009,4,1,1,-1,None,House,https://www.domain.com.au/22-currie-street-box-hill-north-vic-3129-2007632099,,0.3-0.7-3.9,3,Apr/2009/510000.0/SOLD-Apr/1992/134000.0/SOLD
209,103-severn-street-box-hill-north-vic-3129,735000,16-Dec-2008,4,2,2,-1,None,House,https://www.domain.com.au/103-severn-street-box-hill-north-vic-3129-2007493163,,0.6-0.9-1.3,3,Dec/2008/735000.0/SOLD-Apr/2005/600000.0/SOLD-Nov/1994/145000.0/SOLD
210,19-werder-street-box-hill-north-vic-3129,1116000,09-Oct-2008,4,3,2,-1,None,House,https://www.domain.com.au/19-werder-street-box-hill-north-vic-3129-2007362849,,0.5-1.1-4.9,3,Sep/2014/1450000.0/SOLD-Aug/2012/1220000.0/SOLD-Oct/2008/1116000.0/SOLD
211,46-thames-street-box-hill-north-vic-3129,775000,19-Apr-2008,4,2,1,-1,None,House,https://www.domain.com.au/46-thames-street-box-hill-north-vic-3129-2007109212,,1.2-1.3-5,3,Apr/2008/775000.0/SOLD-Sep/2006/456500.0/SOLD-Apr/1987/110000.0/SOLD
212,94-shannon-street-box-hill-north-vic-3129,852000,15-Mar-2008,4,2,2,-1,None,House,https://www.domain.com.au/94-shannon-street-box-hill-north-vic-3129-2006975672,,0.5-0.8-4.1,3,Mar/2008/852000.0/SOLD
213,57-woodhouse-grove-box-hill-north-vic-3129,785000,10-Nov-2007,4,2,2,-1,None,House,https://www.domain.com.au/57-woodhouse-grove-box-hill-north-vic-3129-2006750454,,0.1-0.6-3.7,3,Nov/2007/785000.0/SOLD-Mar/2001/391000.0/SOLD
214,11-loraine-avenue-box-hill-north-vic-3129,578000,28-May-2007,4,2,2,-1,None,House,https://www.domain.com.au/11-loraine-avenue-box-hill-north-vic-3129-2006411448,,0.3-0.4-3.6,3,May/2007/578000.0/SOLD-Jun/2005/438000.0/SOLD-Feb/2000/247500.0/SOLD
215,8-ronald-street-box-hill-north-vic-3129,765000,19-May-2007,4,2,2,-1,None,House,https://www.domain.com.au/8-ronald-street-box-hill-north-vic-3129-2006375305,Undercover Parking,0.4-1.1-3.8,3,Sep/2018/1451300.0/SOLD-May/2007/765000.0/SOLD-May/2001/360300.0/SOLD
216,10-ronald-street-box-hill-north-vic-3129,790000,15-Nov-2006,4,2,2,-1,None,House,https://www.domain.com.au/10-ronald-street-box-hill-north-vic-3129-2006086047,Secure Parking,0.4-1.1-3.8,3,Nov/2006/790000.0/SOLD-May/2002/255.0/SOLD
217,64-tyne-street-box-hill-north-vic-3129,700000,06-Sep-2006,4,2,-1,-1,None,House,https://www.domain.com.au/64-tyne-street-box-hill-north-vic-3129-2005912138,,1-1-4.5,3,May/2017/2333000.0/SOLD-Sep/2006/700000.0/SOLD-Sep/1994/230000.0/SOLD
218,11-mitta-street-box-hill-north-vic-3129,837000,07-Aug-2006,4,2,-1,-1,None,House,https://www.domain.com.au/11-mitta-street-box-hill-north-vic-3129-2005812171,,0.7-0.7-4.2,3,Nov/2014/1360000.0/SOLD-Aug/2006/837000.0/SOLD-Apr/2000/210000.0/SOLD
219,27-mckean-street-box-hill-north-vic-3129,646500,25-Mar-2006,4,2,1,-1,None,House,https://www.domain.com.au/27-mckean-street-box-hill-north-vic-3129-2005482678,Undercover Parking,0.8-1.1-5.3,3,Mar/2006/646500.0/SOLD-Feb/1999/227500.0/SOLD
220,26-thames-street-box-hill-north-vic-3129,952000,04-Mar-2006,4,2,2,-1,None,House,https://www.domain.com.au/26-thames-street-box-hill-north-vic-3129-2005419442,Undercover Parking,1-1.3-5.1,3,Mar/2006/952000.0/SOLD-Jul/1993/270000.0/SOLD
221,3-berry-street-box-hill-north-vic-3129,520000,27-Aug-2005,4,2,2,-1,None,House,https://www.domain.com.au/3-berry-street-box-hill-north-vic-3129-2005029827,,0.5-0.5-3.9,3,Aug/2005/520000.0/SOLD-May/1998/310000.0/SOLD-Oct/1988/183000.0/SOLD
222,587-middleborough-road-box-hill-north-vic-3129,360000,25-May-2005,4,1,3,-1,None,House,https://www.domain.com.au/587-middleborough-road-box-hill-north-vic-3129-2004920336,,0.6-1-4.8,3,Jun/2016/998000.0/SOLD
223,67-woodhouse-grove-box-hill-north-vic-3129,625000,07-May-2005,4,2,2,-1,None,House,https://www.domain.com.au/67-woodhouse-grove-box-hill-north-vic-3129-2004910029,,0.1-0.7-3.6,3,May/2005/625000.0/SOLD-Oct/2003/365000.0/SOLD-Aug/1996/100500.0/SOLD
224,50-peter-street-box-hill-north-vic-3129,320000,26-Feb-2005,4,1,1,-1,None,House,https://www.domain.com.au/50-peter-street-box-hill-north-vic-3129-2004722128,,0.3-1-3.6,3,Oct/2014/575.0/SOLD
