,address,price,date,bedrooms,bathrooms,parking_spaces,land_size,land_size_unit,propertyType,url,houseFeatures,schoolsDistance,schoolsCount,salesHistory
299,13-besra-drive-doreen-vic-3754,490000,31-Jan-2019,3,2,1,249,m2,House,https://www.domain.com.au/13-besra-drive-doreen-vic-3754-2014912505,,0.4-1.7-1.8,3,Jan/2019/490000.0/SOLD-Aug/2012/335000.0/SOLD-Jul/2011/128000.0/SOLD
300,13-lythrum-street-doreen-vic-3754,535000,25-Jan-2019,3,2,2,464,m2,House,https://www.domain.com.au/13-lythrum-street-doreen-vic-3754-2014738062,"Air conditioning-""Built in wardrobes""-""Close to schools""-""Close to shops""-""Close to transport""-""Secure Parking""",0.2-1.5-1.6,3,Jan/2019/535000.0/SOLD-Aug/2009/157000.0/SOLD
301,6-turnstone-street-doreen-vic-3754,550000,25-Jan-2019,3,2,2,539,m2,House,https://www.domain.com.au/6-turnstone-street-doreen-vic-3754-2014799439,"Alarm System-""Gas""-""Dishwasher""-""Built in wardrobes""-""Fully fenced""",1.4-2-0.5,3,Jan/2019/550000.0/SOLD-May/2012/210000.0/SOLD
302,44-eliot-avenue-doreen-vic-3754,581650,21-Jan-2019,3,2,2,394,m2,House,https://www.domain.com.au/44-eliot-avenue-doreen-vic-3754-2014875519,"Ducted Heating-""Split System AirCon""",0.7-2.1-2.3,3,Jan/2019/581650.0/SOLD-Sep/2013/395000.0/SOLD-Mar/2008/130000.0/SOLD
303,14-wicybush-street-doreen-vic-3754,440000,21-Jan-2019,3,2,1,294,m2,House,https://www.domain.com.au/14-wicybush-street-doreen-vic-3754-2014680838,"Air conditioning-""Dishwasher""-""Built in wardrobes""",0.9-0.9-1.1,3,Dec/2018/380.0/SOLD
304,63-orchard-road-doreen-vic-3754,598000,21-Jan-2019,3,2,2,-1,None,House,https://www.domain.com.au/63-orchard-road-doreen-vic-3754-2014867859,,0.3-1.6-0.8,3,Jan/2019/598000.0/SOLD-Apr/2016/450000.0/SOLD-May/2012/201000.0/SOLD
305,35-montrose-drive-doreen-vic-3754,460000,25-Dec-2018,3,1,1,313,m2,House,https://www.domain.com.au/35-montrose-drive-doreen-vic-3754-2014767125,,0.3-1.2-1.2,3,Dec/2018/460000.0/SOLD-Nov/2016/375200.0/SOLD
306,33-kiora-avenue-doreen-vic-3754,540000,22-Dec-2018,3,2,2,505,m2,House,https://www.domain.com.au/33-kiora-avenue-doreen-vic-3754-2014758306,"Heating-""Built in wardrobes""-""Close to schools""-""Close to shops""-""Close to transport""-""Ensuite""",0.6-1.3-1.8,3,Jul/2021/690000.0/SOLD-Dec/2018/540000.0/SOLD-Feb/2017/475000.0/SOLD
307,9-brahman-walk-doreen-vic-3754,460100,20-Dec-2018,3,1,1,240,m2,House,https://www.domain.com.au/9-brahman-walk-doreen-vic-3754-2014724142,"Dishwasher-""Built in wardrobes""-""Fully fenced""",0.7-0.8-1.2,3,Dec/2018/460100.0/SOLD-Aug/2015/322500.0/SOLD-Dec/2009/115000.0/SOLD
308,146-elation-boulevard-doreen-vic-3754,560000,15-Dec-2018,3,2,2,417,m2,House,https://www.domain.com.au/146-elation-boulevard-doreen-vic-3754-2014759463,,0.3-2.1-1,3,Dec/2018/560000.0/SOLD-Sep/2012/197000.0/SOLD
309,61-ballam-way-doreen-vic-3754,570000,14-Dec-2018,3,2,2,-1,None,House,https://www.domain.com.au/61-ballam-way-doreen-vic-3754-2014724604,"Ensuite-""Deck""-""Courtyard""-""Dishwasher""-""Workshop""-""Built in wardrobes""-""Walk in robes""-""Ducted Heating""-""Remote Garage""-""Outdoor Ent.""-""Fully fenced""-""Ducted Cooling""-""Floorboards""",1-1.3-1.9,3,Dec/2018/570000.0/SOLD-Nov/2016/417000.0/SOLD
310,3-ghan-link-doreen-vic-3754,552000,13-Dec-2018,3,2,2,399,m2,House,https://www.domain.com.au/3-ghan-link-doreen-vic-3754-2014744410,"Dishwasher-""Built in wardrobes""-""Fully fenced""-""Floorboards""",0.9-2.1-2,3,Jun/2021/630000.0/SOLD-Nov/2018/552000.0/SOLD-May/2012/350000.0/SOLD
